Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Max Bid,Median Bid,Min Bid,Instructor,School/Department
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,FNCE312,Behavioral Finance,G1,45,37,0,0,0,44,0.00,0.00,0.00,HONG DONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,FNCE312,Behavioral Finance,G2,45,38,0,0,0,45,0.00,0.00,0.00,HONG DONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,FNCH201,French,G1,45,38,0,0,0,44,0.00,0.00,0.00,FRANCOIS BRETAULT,SOSS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G1,45,44,0,0,0,44,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G10,45,44,1,0,1,43,0.00,0.00,0.00,"CHEE SZE YEN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G11,45,44,2,0,0,44,20.00,20.00,20.00,"JOANNE KOO HSIAW LYN, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G12,45,44,0,0,0,44,0.00,0.00,0.00,"CHEE SZE YEN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G13,45,44,0,0,0,44,0.00,0.00,0.00,"CHEE SZE YEN, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G14,45,44,1,0,0,44,20.00,20.00,20.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G15,45,44,2,0,0,44,20.00,20.00,20.00,"CHEE SZE YEN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G16,45,44,1,0,0,44,20.00,20.00,20.00,"JOANNE KOO HSIAW LYN, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G17,45,44,1,0,0,44,20.00,20.00,20.00,"STEPHEN YONG, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G18,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G19,45,44,1,0,0,44,20.00,20.00,20.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G2,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, MAUREEN ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G20,45,44,1,0,0,44,20.00,20.00,20.00,"STEPHEN YONG, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G21,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G22,25,25,1,0,0,25,20.00,20.00,20.00,"CHEE SZE YEN, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G23,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G24,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, CHEE SZE YEN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G3,45,44,0,0,0,44,0.00,0.00,0.00,"STEPHEN YONG, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G4,45,44,1,0,0,44,20.00,20.00,20.00,"CHEE SZE YEN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G5,45,44,0,0,0,44,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G6,45,44,0,0,0,44,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, STEVEN CHONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G7,45,44,0,0,0,44,0.00,0.00,0.00,"CHEE SZE YEN, RONALD TAY",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G8,45,44,1,0,0,44,20.00,20.00,20.00,"JOANNE KOO HSIAW LYN, CLEMENT ONG",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One),G9,45,44,0,0,0,44,0.00,0.00,0.00,"JOANNE KOO HSIAW LYN, JONATHAN KWAN",OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One)(Self-Discovery and Awareness),SG1,45,42,15,0,15,27,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One)(Self-Discovery and Awareness),SG2,20,16,0,0,0,16,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG3,45,42,16,0,16,26,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG4,45,42,0,0,0,43,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW100,Finishing Touch Workshops (Year One)(Career Planning),SG5,20,20,0,0,0,20,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G1,45,44,0,0,0,44,0.00,0.00,0.00,MAUREEN ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G10,45,43,0,0,0,43,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G11,45,43,0,0,0,43,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G12,45,43,0,0,0,43,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G13,45,43,1,0,1,42,0.00,0.00,0.00,JONATHAN KWAN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G14,45,43,0,0,0,43,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G15,45,43,0,0,0,43,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G16,45,44,0,0,0,44,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G17,45,43,0,0,0,43,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G18,45,43,0,0,0,43,0.00,0.00,0.00,JOANNE KOO HSIAW LYN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G19,45,43,0,0,0,43,0.00,0.00,0.00,CLEMENT ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G2,45,43,0,0,0,43,0.00,0.00,0.00,MAUREEN ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G20,45,43,0,0,0,43,0.00,0.00,0.00,CLEMENT ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G21,45,43,0,0,0,43,0.00,0.00,0.00,MAUREEN ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G22,45,43,0,0,0,43,0.00,0.00,0.00,MAUREEN ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G3,45,43,0,0,0,43,0.00,0.00,0.00,JOANNE KOO HSIAW LYN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G4,45,43,0,0,0,43,0.00,0.00,0.00,CLEMENT ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G5,45,44,0,0,0,44,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G6,45,43,1,0,1,42,0.00,0.00,0.00,CLEMENT ONG,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G7,45,43,0,0,0,43,0.00,0.00,0.00,RONALD TAY,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G8,45,43,0,0,0,43,0.00,0.00,0.00,CHEE SZE YEN,OCS
2013-14 Term 1,FT Workshop Session,Incoming Freshmen Rnd 1 Win 4,FTW200,Finishing Touch Workshops (Year Two),G9,45,43,0,0,0,43,0.00,0.00,0.00,STEVEN CHONG,OCS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,HUMN004,Culture Identities and Arts,G1,45,24,0,0,0,41,0.00,0.00,0.00,MARGARET CHAN,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,HUMN010,Governance of Ethnic Relations in Singapore,G1,45,36,0,0,0,45,0.00,0.00,0.00,EUGENE TAN KHENG BOON,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G1,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G10,45,45,1,0,0,45,23.11,23.11,23.11,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G11,45,45,0,0,0,45,0.00,0.00,0.00,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G12,45,45,0,0,0,45,0.00,0.00,0.00,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G13,45,45,0,0,0,45,0.00,0.00,0.00,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G14,45,45,31,0,3,42,24.02,18.36,10.00,TAN YOO GUAN,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G16,45,45,0,0,0,45,0.00,0.00,0.00,TAN YOO GUAN,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G17,45,45,1,0,0,45,23.00,23.00,23.00,TAN YOO GUAN,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G18,45,45,0,0,0,45,0.00,0.00,0.00,JOHN WILLIAMS,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G19,45,45,0,0,0,45,0.00,0.00,0.00,JOHN WILLIAMS,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G2,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G20,45,45,0,0,0,45,0.00,0.00,0.00,JOHN WILLIAMS,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G3,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G4,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G5,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G6,45,45,0,0,0,45,0.00,0.00,0.00,BRIAN MOONEY,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G7,45,45,0,0,0,45,0.00,0.00,0.00,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G8,45,45,0,0,0,45,0.00,0.00,0.00,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS001,Analytical Skills,G9,45,45,1,0,0,45,10.50,10.50,10.50,MARK NOWACKI,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IDIS101,Interdisciplinary Seminar,G1,45,0,0,0,0,22,0.00,0.00,0.00,HOON CHANG YAU,SOSS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G1,43,0,0,0,0,39,0.00,0.00,0.00,JASON WOODARD,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G2,43,0,0,0,0,41,0.00,0.00,0.00,JASON WOODARD,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G3,43,0,0,0,0,41,0.00,0.00,0.00,JASON WOODARD,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G4,43,0,0,0,0,39,0.00,0.00,0.00,ILSE BAUMGARTNER,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G5,43,0,0,0,0,31,0.00,0.00,0.00,LIN MEI,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G6,43,0,0,0,0,40,0.00,0.00,0.00,LIN MEI,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS101,Seminar on Information Systems Management,G7,43,0,0,0,0,38,0.00,0.00,0.00,LIN MEI,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G1,45,45,0,0,0,45,0.00,0.00,0.00,LEE WEE LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G10,45,45,1,0,1,44,0.00,0.00,0.00,YOUNGSOO KIM,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G11,45,45,1,0,1,44,0.00,0.00,0.00,GUO ZHILING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G12,45,45,11,0,11,34,0.00,0.00,0.00,GUO ZHILING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G13,45,45,3,0,3,42,0.00,0.00,0.00,GUO ZHILING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G14,45,45,6,0,6,39,0.00,0.00,0.00,GUO ZHILING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G15,45,45,0,0,0,45,0.00,0.00,0.00,SHEN JIALIE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G16,45,45,0,0,0,45,0.00,0.00,0.00,SHEN JIALIE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G17,45,45,0,0,0,45,0.00,0.00,0.00,SHEN JIALIE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G18,45,45,0,0,0,45,0.00,0.00,0.00,SHEN JIALIE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G2,45,45,0,0,0,45,0.00,0.00,0.00,MICHELLE CHEONG LEE FONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G3,45,45,0,0,0,45,0.00,0.00,0.00,MICHELLE CHEONG LEE FONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G4,44,44,0,0,0,44,0.00,0.00,0.00,MICHELLE CHEONG LEE FONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G5,45,45,6,0,6,39,0.00,0.00,0.00,LEONG THIN YIN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G6,45,45,6,0,6,39,0.00,0.00,0.00,LEONG THIN YIN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G7,45,45,0,0,0,45,0.00,0.00,0.00,LEONG THIN YIN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G8,45,45,1,0,1,44,0.00,0.00,0.00,YOUNGSOO KIM,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS102,Computer as an Analysis Tool,G9,45,45,0,0,0,45,0.00,0.00,0.00,YOUNGSOO KIM,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS103,Computational Thinking,G1,43,41,0,0,0,42,0.00,0.00,0.00,HADY WIRAWAN LAUW,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS103,Computational Thinking,G2,43,41,0,0,0,43,0.00,0.00,0.00,HADY WIRAWAN LAUW,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS103,Computational Thinking,G3,43,41,0,0,0,43,0.00,0.00,0.00,HADY WIRAWAN LAUW,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G1,43,5,0,0,0,41,0.00,0.00,0.00,LEE YEOW LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G2,43,5,0,0,0,39,0.00,0.00,0.00,JIANG JING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G3,43,5,0,0,0,38,0.00,0.00,0.00,JIANG JING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G4,43,5,0,0,0,37,0.00,0.00,0.00,JIANG JING,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G5,43,5,0,0,0,43,0.00,0.00,0.00,ARCHAN MISRA,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G6,43,5,0,0,0,39,0.00,0.00,0.00,CHEOK LAI-TEE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS200,IS Software Foundations,G7,43,5,0,0,0,39,0.00,0.00,0.00,CHEOK LAI-TEE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G1,40,40,0,0,0,40,0.00,0.00,0.00,LEE YEOW LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G2,40,40,0,0,0,40,0.00,0.00,0.00,LEE YEOW LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G3,40,40,0,0,0,40,0.00,0.00,0.00,RAJESH KRISHNA BALAN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G4,40,40,1,0,1,39,0.00,0.00,0.00,RAJESH KRISHNA BALAN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G5,40,40,0,0,0,40,0.00,0.00,0.00,YOUNGKI LEE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G6,35,35,1,0,1,34,0.00,0.00,0.00,YOUNGKI LEE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS203,Software Engineering,G7,35,35,0,0,0,35,0.00,0.00,0.00,YOUNGKI LEE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS204,Networking,G1,45,43,0,0,0,45,0.00,0.00,0.00,DEBIN GAO,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS204,Networking,G2,45,43,0,0,0,45,0.00,0.00,0.00,DEBIN GAO,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS303,Architectural Analysis,G1,40,39,0,0,0,39,0.00,0.00,0.00,KEVIN STEPPE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS303,Architectural Analysis,G2,40,39,0,0,0,39,0.00,0.00,0.00,KEVIN STEPPE,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS303,Architectural Analysis,G3,40,39,1,0,1,38,0.00,0.00,0.00,CHRIS BOESCH,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS303,Architectural Analysis,G4,40,39,0,0,0,39,0.00,0.00,0.00,CHRIS BOESCH,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G1,41,39,0,0,0,39,0.00,0.00,0.00,LEE WEE LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G2,41,39,0,0,0,39,0.00,0.00,0.00,LEE WEE LEONG,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G3,41,39,0,0,0,39,0.00,0.00,0.00,MA NANG LAIK,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G4,41,39,0,0,0,39,0.00,0.00,0.00,MA NANG LAIK,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G5,41,39,0,0,0,39,0.00,0.00,0.00,TANG QIAN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G6,41,39,0,0,0,39,0.00,0.00,0.00,TANG QIAN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS304,Process Modelling and Solutions Blueprinting,G7,41,39,10,0,10,29,0.00,0.00,0.00,TANG QIAN,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS305,Enterprise Web Solutions,G1,40,0,0,0,0,39,0.00,0.00,0.00,ILSE BAUMGARTNER,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS305,Enterprise Web Solutions,G2,40,38,0,0,0,38,0.00,0.00,0.00,ILSE BAUMGARTNER,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS305,Enterprise Web Solutions,G4,40,40,0,0,0,40,0.00,0.00,0.00,ILSE BAUMGARTNER,SIS
2013-14 Term 1,Regular Academic Session,Incoming Freshmen Rnd 1 Win 4,IS306,Interaction Design and Prototyping,G1,45,43,0,0,0,44,0.00,0.00,0.00,BENJAMIN GAN KOK SIEW,SIS
